ID;C2011_2012;Surface;SurfaceVeg
26844;1121;104700;0.317
26844;1121;104700;12.257
26844;1121;104700;22.727
26844;1121;104700;181.604
26844;1121;104700;16.703
26844;1121;104700;10.700
26844;1121;104700;20.381
26844;1121;104700;43.574
26844;1121;104700;12.941
26844;1121;104700;14.569
26844;1121;104700;173.662
26844;1121;104700;40.753
26844;1121;104700;4.057
26844;1121;104700;9.032
26844;1121;104700;11.017
26844;1121;104700;2.431
26844;1121;104700;17.882
26844;1121;104700;14.124
26844;1121;104700;13.983
26844;1121;104700;54.939
26844;1121;104700;62.904
26844;1121;104700;22.580
26844;1121;104700;57.092
26844;1121;104700;272.065
26844;1121;104700;27.743
26844;1121;104700;4.208
26844;1121;104700;19.547
26844;1121;104700;92.844
26844;1121;104700;10.135
26844;1121;104700;57.609
26844;1121;104700;24.723
26844;1121;104700;21.293
26844;1121;104700;36.259
26844;1121;104700;18.255
26844;1121;104700;17.209
26844;1121;104700;35.151
26844;1121;104700;117.015
26844;1121;104700;11.075
26844;1121;104700;205.180
26844;1121;104700;165.492
26844;1121;104700;97.885
26844;1121;104700;14.250
26844;1121;104700;15.613
26844;1121;104700;107.616
26844;1121;104700;7.450
26844;1121;104700;7.578
26844;1121;104700;39.238
26844;1121;104700;165.226
26844;1121;104700;104.779
26844;1121;104700;5.206
26844;1121;104700;43.679
26844;1121;104700;84.112
26844;1121;104700;27.656
26844;1121;104700;319.153
26844;1121;104700;94.071
26844;1121;104700;7.525
26844;1121;104700;454.398
26844;1121;104700;134.740
26844;1121;104700;151.146
26844;1121;104700;195.857
26844;1121;104700;3.475
26844;1121;104700;63.266
26844;1121;104700;306.176
26844;1121;104700;15.103
26844;1121;104700;30.086
26844;1121;104700;252.864
26844;1121;104700;4.066
26844;1121;104700;177.155
26844;1121;104700;18.871
26844;1121;104700;112.759
26844;1121;104700;16.643
26844;1121;104700;8.320
26844;1121;104700;6.838
26844;1121;104700;82.663
26844;1121;104700;125.229
26844;1121;104700;322.989
26844;1121;104700;55.160
26844;1121;104700;10.318
26844;1121;104700;503.347
26844;1121;104700;267.726
26844;1121;104700;75.372
26844;1121;104700;68.119
26844;1121;104700;344.365
26844;1121;104700;2.049
26844;1121;104700;143.911
26844;1121;104700;41.297
26844;1121;104700;12.452
26844;1121;104700;6.971
26844;1121;104700;9.009
26844;1121;104700;5.677
26844;1121;104700;140.515
26844;1121;104700;2.967
26844;1121;104700;73.474
26844;1121;104700;22.196
26844;1121;104700;48.033
26844;1121;104700;2.847
26844;1121;104700;0.835
26844;1121;104700;150.830
26844;1121;104700;0.076
26844;1121;104700;9.592
26844;1121;104700;9.653
26844;1121;104700;300.706
26844;1121;104700;113.638
26844;1121;104700;145.744
26844;1121;104700;90.490
26844;1121;104700;34.141
26844;1121;104700;11.613
26844;1121;104700;26.899
26844;1121;104700;10.184
26844;1121;104700;47.537
26844;1121;104700;382.711
26844;1121;104700;147.521
26844;1121;104700;26.520
26844;1121;104700;26.277
26844;1121;104700;7.730
26844;1121;104700;144.044
26844;1121;104700;37.804
26844;1121;104700;101.228
26844;1121;104700;3.778
26844;1121;104700;44.331
26844;1121;104700;57.537
26844;1121;104700;6.996
26844;1121;104700;8.487
26844;1121;104700;114.021
26844;1121;104700;14.442
26844;1121;104700;46.038
26844;1121;104700;15.362
26844;1121;104700;3.133
26844;1121;104700;393.198
26844;1121;104700;2.650
26844;1121;104700;117.495
26844;1121;104700;7.963
26844;1121;104700;564.377
26844;1121;104700;16.609
26844;1121;104700;22.080
26844;1121;104700;20.469
26844;1121;104700;294.093
26844;1121;104700;64.091
26844;1121;104700;7.161
26844;1121;104700;4.198
26844;1121;104700;9.721
26844;1121;104700;10.528
26844;1121;104700;14.524
26844;1121;104700;16.969
26844;1121;104700;29.037
26844;1121;104700;12.818
26844;1121;104700;6.746
26844;1121;104700;62.112
26844;1121;104700;15.751
26844;1121;104700;6.456
26844;1121;104700;5.492
26844;1121;104700;3.603
26844;1121;104700;21.162
26844;1121;104700;59.125
26844;1121;104700;0.751
26844;1121;104700;7.107
26844;1121;104700;18.928
26844;1121;104700;8.421
26844;1121;104700;167.643
26844;1121;104700;331.552
26844;1121;104700;785.867
26844;1121;104700;15.574
26844;1121;104700;15.956
26844;1121;104700;21.922
26844;1121;104700;18.190
26844;1121;104700;363.508
26844;1121;104700;14.901
26844;1121;104700;15.851
26844;1121;104700;3.377
26844;1121;104700;138.968
26844;1121;104700;145.093
26844;1121;104700;29.257
26844;1121;104700;12.511
26844;1121;104700;12.622
26844;1121;104700;15.868
26844;1121;104700;32.776
26844;1121;104700;14.915
26844;1121;104700;1.564
26844;1121;104700;14.951
26844;1121;104700;26.856
26844;1121;104700;13.317
26844;1121;104700;99.212
26844;1121;104700;24.899
26844;1121;104700;11.493
26844;1121;104700;6.810
26844;1121;104700;32.305
26844;1121;104700;9.061
26844;1121;104700;111.012
26844;1121;104700;44.931
26844;1121;104700;23.979
26844;1121;104700;45.183
26844;1121;104700;15.365
26844;1121;104700;32.793
26844;1121;104700;0.549
26844;1121;104700;8.027
26844;1121;104700;69.971
26844;1121;104700;12.184
26844;1121;104700;5.025
26844;1121;104700;15.557
26844;1121;104700;14.262
26844;1121;104700;10.140
26844;1121;104700;18.963
26844;1121;104700;45.687
26844;1121;104700;11.269
26844;1121;104700;23.454
26844;1121;104700;2.833
26844;1121;104700;114.293
26844;1121;104700;0.125
26844;1121;104700;8.403
26844;1121;104700;2.901
26844;1121;104700;105.008
26844;1121;104700;1.455
26844;1121;104700;25.789
26844;1121;104700;1.665
26844;1121;104700;32.182
26844;1121;104700;132.165
26844;1121;104700;3.903
26844;1121;104700;16.147
26844;1121;104700;5.121
26844;1121;104700;72.553
26844;1121;104700;3.210
26844;1121;104700;55.252
26844;1121;104700;22.142
26844;1121;104700;9.069
26844;1121;104700;16.526
26844;1121;104700;137.317
26844;1121;104700;4.515
26844;1121;104700;14.868
26844;1121;104700;5.182
26844;1121;104700;10.068
26844;1121;104700;5.078
26844;1121;104700;8.046
26844;1121;104700;7.629
26844;1121;104700;13.989
26844;1121;104700;26.296
26844;1121;104700;2.112
26844;1121;104700;6.070
26844;1121;104700;20.863
26844;1121;104700;12.439
26844;1121;104700;18.597
26844;1121;104700;8.798
26844;1121;104700;64.205
26844;1121;104700;138.515
26844;1121;104700;31.264
26844;1121;104700;25.129
26844;1121;104700;6.203
26844;1121;104700;5.959
26844;1121;104700;30.211
26844;1121;104700;11.246
26844;1121;104700;27.755
26844;1121;104700;82.503
26844;1121;104700;361.907
26844;1121;104700;17.545
26844;1121;104700;24.747
26844;1121;104700;105.770
26844;1121;104700;7.971
26844;1121;104700;1.861
26844;1121;104700;0.109
26844;1121;104700;103.506
26844;1121;104700;2.170
26844;1121;104700;19.029
26844;1121;104700;53.313
26844;1121;104700;51.069
26844;1121;104700;36.552
26844;1121;104700;22.450
26844;1121;104700;76.094
26844;1121;104700;89.264
26844;1121;104700;12.938
26844;1121;104700;8.173
26844;1121;104700;3.809
26844;1121;104700;0.005
26844;1121;104700;6.719
26844;1121;104700;0.056
26844;1121;104700;210.256
26844;1121;104700;117.143
26844;1121;104700;211.258
26844;1121;104700;100.592
26844;1121;104700;3.269
26844;1121;104700;19.745
26844;1121;104700;23.861
26844;1121;104700;318.239
26844;1121;104700;88.094
26844;1121;104700;93.183
26844;1121;104700;43.836
26844;1121;104700;206.592
26844;1121;104700;199.883
26844;1121;104700;42.253
26844;1121;104700;109.339
26844;1121;104700;107.248
26844;1121;104700;71.898
26844;1121;104700;222.485
26844;1121;104700;0.438
26844;1121;104700;37.948
26844;1121;104700;9.348
26844;1121;104700;19.415
26844;1121;104700;143.678
26844;1121;104700;41.298
26844;1121;104700;18.148
26844;1121;104700;0.588
26844;1121;104700;8.353
26844;1121;104700;50.185
26844;1121;104700;14.840
26844;1121;104700;28.707
26844;1121;104700;7.508
26844;1121;104700;90.646
26844;1121;104700;10.074
26844;1121;104700;16.171
26844;1121;104700;198.872
26844;1121;104700;263.411
26844;1121;104700;7.133
26844;1121;104700;12.044
26844;1121;104700;156.325
26844;1121;104700;35.349
26844;1121;104700;8.156
26844;1121;104700;28.523
26844;1121;104700;17.174
26844;1121;104700;43.557
26844;1121;104700;57.586
26844;1121;104700;7.803
26844;1121;104700;185.469
26844;1121;104700;29.374
26844;1121;104700;243.464
26844;1121;104700;867.036
26844;1121;104700;41.907
26844;1121;104700;25.273
26844;1121;104700;3.622
26844;1121;104700;17.059
26844;1121;104700;23.450
26844;1121;104700;0.685
26844;1121;104700;51.076
26844;1121;104700;24.863
26844;1121;104700;21.390
26844;1121;104700;461.795
26844;1121;104700;970.359
26844;1121;104700;165.609
26844;1121;104700;31.561
26844;1121;104700;3.020
26844;1121;104700;4.542
26844;1121;104700;0.862
26844;1121;104700;138.256
26844;1121;104700;11.493
26844;1121;104700;30.118
26844;1121;104700;91.936
26844;1121;104700;113.613
26844;1121;104700;40.830
26844;1121;104700;73.977
26844;1121;104700;10.326
26844;1121;104700;0.163
26844;1121;104700;104.331
26844;1121;104700;14.706
26844;1121;104700;6.233
26844;1121;104700;625.683
26844;1121;104700;6.811
26844;1121;104700;23.984
26844;1121;104700;17.102
26844;1121;104700;13.224
26844;1121;104700;8.913
26844;1121;104700;22.828
26844;1121;104700;18.243
26844;1121;104700;20.573
26844;1121;104700;4.940
26844;1121;104700;0.533
26844;1121;104700;17.618
26844;1121;104700;5.968
26844;1121;104700;10.193
26844;1121;104700;11.392
26844;1121;104700;5.369
26844;1121;104700;19.717
26844;1121;104700;13.493
26844;1121;104700;7.066
26844;1121;104700;364.726
26844;1121;104700;36.923
26844;1121;104700;633.283
26844;1121;104700;185.510
26844;1121;104700;0.498
26844;1121;104700;14.309
26844;1121;104700;6.032
26844;1121;104700;52.929
26845;1121;35513;0.264
26845;1121;35513;6.877
26845;1121;35513;45.174
26845;1121;35513;8.933
26845;1121;35513;80.854
26845;1121;35513;711.500
26845;1121;35513;110.854
26845;1121;35513;257.126
26845;1121;35513;115.412
26845;1121;35513;44.332
26845;1121;35513;20.623
26845;1121;35513;53.290
26845;1121;35513;74.642
26845;1121;35513;6.252
26845;1121;35513;54.470
26845;1121;35513;10.890
26845;1121;35513;7.644
26845;1121;35513;28.342
26845;1121;35513;8.911
26845;1121;35513;215.688
26845;1121;35513;19.768
26845;1121;35513;104.133
26845;1121;35513;42.811
26845;1121;35513;288.537
26845;1121;35513;0.914
26845;1121;35513;6.182
26845;1121;35513;2.707
26845;1121;35513;9.802
26845;1121;35513;40.716
26845;1121;35513;47.281
26845;1121;35513;23.743
26845;1121;35513;2.668
26845;1121;35513;4.421
26845;1121;35513;24.054
26845;1121;35513;7.462
26845;1121;35513;86.889
26845;1121;35513;9.628
26845;1121;35513;8.903
26845;1121;35513;15.117
26845;1121;35513;36.706
26845;1121;35513;570.913
26845;1121;35513;1327.285
26845;1121;35513;10.852
26845;1121;35513;15.370
26845;1121;35513;1.369
26845;1121;35513;45.675
26845;1121;35513;73.602
26845;1121;35513;31.037
26845;1121;35513;674.424
26845;1121;35513;262.349
26845;1121;35513;1654.772
26845;1121;35513;20.219
26845;1121;35513;58.586
26845;1121;35513;124.676
26845;1121;35513;57.566
26845;1121;35513;132.456
26845;1121;35513;8.200
26845;1121;35513;24.158
26845;1121;35513;108.947
26845;1121;35513;67.341
26845;1121;35513;10.555
26845;1121;35513;10.386
26845;1121;35513;92.171
26845;1121;35513;31.168
26845;1121;35513;4.315
26845;1121;35513;23.772
26845;1121;35513;105.101
26845;1121;35513;245.482
26845;1121;35513;23.205
26845;1121;35513;12.755
26845;1121;35513;12.891
26845;1121;35513;41.264
26845;1121;35513;80.299
26845;1121;35513;26.629
26845;1121;35513;10.054
26845;1121;35513;15.003
26845;1121;35513;66.405
26845;1121;35513;87.202
26845;1121;35513;4.911
26845;1121;35513;17.692
26845;1121;35513;3.377
26845;1121;35513;80.792
26845;1121;35513;61.423
26845;1121;35513;52.155
26845;1121;35513;9.826
26845;1121;35513;5.420
26845;1121;35513;2.008
26845;1121;35513;90.870
26845;1121;35513;15.505
26845;1121;35513;38.378
26845;1121;35513;88.061
26845;1121;35513;13.550
26845;1121;35513;44.420
26845;1121;35513;7.219
26845;1121;35513;32.735
26845;1121;35513;296.861
26845;1121;35513;6.537
26845;1121;35513;36.206
26845;1121;35513;23.376
26845;1121;35513;63.670
26845;1121;35513;388.613
26845;1121;35513;3.049
26845;1121;35513;1239.154
26845;1121;35513;233.756
26845;1121;35513;11.615
26845;1121;35513;30.951
26845;1121;35513;4.758
26845;1121;35513;12.075
26845;1121;35513;0.334
26845;1121;35513;12.398
26845;1121;35513;73.281
26845;1121;35513;158.685
26845;1121;35513;6.922
26845;1121;35513;15.891
26845;1121;35513;616.239
26845;1121;35513;17.089
26845;1121;35513;6.108
26845;1121;35513;42.131
26845;1121;35513;12.091
26845;1121;35513;510.751
26845;1121;35513;1017.530
26845;1121;35513;22.350
26845;1121;35513;349.873
26845;1121;35513;9.886
26845;1121;35513;12.650
26845;1121;35513;21.857
26845;1121;35513;22.537
26845;1121;35513;936.266
26845;1121;35513;106.666
26845;1121;35513;79.728
26845;1121;35513;31.997
26845;1121;35513;6.178
26845;1121;35513;13.022
26845;1121;35513;0.071
26845;1121;35513;7.258
26845;1121;35513;3.462
26845;1121;35513;38.887
26845;1121;35513;4.055
26845;1121;35513;0.014
26845;1121;35513;2.488
26845;1121;35513;75.553
26845;1121;35513;23.577
26845;1121;35513;51.336
26845;1121;35513;8.198
26845;1121;35513;741.378
26845;1121;35513;12.605
26845;1121;35513;87.755
26845;1121;35513;13.322
26845;1121;35513;279.812
26845;1121;35513;2.927
26845;1121;35513;2.866
26845;1121;35513;35.408
26845;1121;35513;76.328
26845;1121;35513;1.178
26845;1121;35513;162.051
26845;1121;35513;57.118
26845;1121;35513;32.839
26845;1121;35513;47.825
26845;1121;35513;20.408
26845;1121;35513;148.764
26845;1121;35513;229.991
26845;1121;35513;315.763
26845;1121;35513;445.584
26845;1121;35513;323.237
26845;1121;35513;5.390
26845;1121;35513;0.316
26845;1121;35513;77.769
26845;1121;35513;58.864
26845;1121;35513;92.179
26845;1121;35513;12.765
26845;1121;35513;188.468
26845;1121;35513;281.539
26845;1121;35513;85.226
26845;1121;35513;1.143
26845;1121;35513;273.434
26845;1121;35513;96.132
26845;1121;35513;27.311
26845;1121;35513;36.619
26845;1121;35513;29.164
26845;1121;35513;392.449
26845;1121;35513;9.948
26907;1121;6701;2.958
26907;1121;6701;50.165
26907;1121;6701;24.249
26907;1121;6701;23.913
26907;1121;6701;229.058
26907;1121;6701;8.821
26907;1121;6701;74.647
26907;1121;6701;6.113
26907;1121;6701;16.344
26907;1121;6701;10.472
26907;1121;6701;7.966
26907;1121;6701;4.451
26907;1121;6701;39.932
26907;1121;6701;93.388
26907;1121;6701;132.102
26907;1121;6701;6.012
26907;1121;6701;32.863
26907;1121;6701;13.985
26907;1121;6701;26.552
26907;1121;6701;163.474
26907;1121;6701;67.618
26907;1121;6701;32.636
26907;1121;6701;8.515
26907;1121;6701;10.693
26907;1121;6701;205.908
26907;1121;6701;124.618
26907;1121;6701;196.068
26907;1121;6701;698.389
26907;1121;6701;8.605
26907;1121;6701;538.934
26907;1121;6701;176.720
27117;1121;46567;1.509
27117;1121;46567;0.003
27117;1121;46567;22.273
27117;1121;46567;0.954
27117;1121;46567;9.037
27117;1121;46567;197.420
27117;1121;46567;18.153
27117;1121;46567;332.031
27117;1121;46567;18.187
27117;1121;46567;210.196
27117;1121;46567;118.814
27117;1121;46567;0.606
27117;1121;46567;21.421
27117;1121;46567;7.659
27117;1121;46567;10.817
27117;1121;46567;1.680
27117;1121;46567;22.417
27117;1121;46567;18.506
27117;1121;46567;6.911
27117;1121;46567;3.757
27117;1121;46567;102.973
27117;1121;46567;37.882
27117;1121;46567;64.322
27117;1121;46567;17.552
27117;1121;46567;7.153
27117;1121;46567;4.433
27117;1121;46567;174.198
27117;1121;46567;74.502
27117;1121;46567;148.515
27117;1121;46567;0.450
27117;1121;46567;50.552
27117;1121;46567;4.794
27117;1121;46567;67.334
27117;1121;46567;13.277
27117;1121;46567;17.060
27117;1121;46567;422.180
27117;1121;46567;0.048
27117;1121;46567;85.554
27117;1121;46567;64.274
27117;1121;46567;178.368
27117;1121;46567;37.578
27117;1121;46567;14.884
27117;1121;46567;400.000
27117;1121;46567;9.763
27117;1121;46567;225.011
27117;1121;46567;12.486
27117;1121;46567;14.388
27117;1121;46567;52.814
27117;1121;46567;10.751
27117;1121;46567;11.519
27117;1121;46567;19.361
27117;1121;46567;226.175
27117;1121;46567;89.303
27117;1121;46567;104.540
27117;1121;46567;29.766
27117;1121;46567;47.001
27117;1121;46567;26.278
27117;1121;46567;19.230
27117;1121;46567;34.651
27117;1121;46567;18.708
27117;1121;46567;12.229
27117;1121;46567;217.243
27117;1121;46567;35.080
27117;1121;46567;49.901
27117;1121;46567;790.876
27117;1121;46567;10.506
27117;1121;46567;11.725
27117;1121;46567;0.045
27117;1121;46567;7.677
27117;1121;46567;0.076
27117;1121;46567;7.763
27117;1121;46567;2.511
27117;1121;46567;178.134
27117;1121;46567;5.329
27117;1121;46567;6.702
27117;1121;46567;2.848
27117;1121;46567;4.963
27117;1121;46567;5.253
27117;1121;46567;18.763
27117;1121;46567;26.093
27117;1121;46567;4.748
27117;1121;46567;3.412
27117;1121;46567;83.424
27117;1121;46567;20.848
27117;1121;46567;33.782
27117;1121;46567;0.871
27117;1121;46567;3.067
27117;1121;46567;16.838
27117;1121;46567;29.420
27117;1121;46567;17.761
27117;1121;46567;23.815
27117;1121;46567;8.070
27117;1121;46567;34.026
27117;1121;46567;89.874
27117;1121;46567;47.280
27117;1121;46567;1.079
27117;1121;46567;56.996
27117;1121;46567;135.792
27117;1121;46567;23.392
27117;1121;46567;16.064
27117;1121;46567;39.804
27117;1121;46567;16.355
27117;1121;46567;10.612
27117;1121;46567;173.886
27117;1121;46567;37.744
27117;1121;46567;17.866
27117;1121;46567;38.107
27117;1121;46567;17.052
27117;1121;46567;67.868
27117;1121;46567;49.164
27117;1121;46567;424.462
27117;1121;46567;139.191
27117;1121;46567;221.589
27117;1121;46567;5.063
27117;1121;46567;214.748
27117;1121;46567;5.137
27117;1121;46567;25.914
27117;1121;46567;114.230
27117;1121;46567;7.061
27117;1121;46567;433.448
27117;1121;46567;288.197
27117;1121;46567;56.115
27117;1121;46567;0.423
27117;1121;46567;28.705
27117;1121;46567;39.203
27117;1121;46567;26.339
27117;1121;46567;19.594
27117;1121;46567;133.854
27117;1121;46567;20.159
27117;1121;46567;62.490
27117;1121;46567;131.710
27117;1121;46567;70.747
27117;1121;46567;16.285
27117;1121;46567;7.688
27117;1121;46567;45.769
27117;1121;46567;9.739
27117;1121;46567;8.301
27117;1121;46567;91.361
27117;1121;46567;274.338
27117;1121;46567;65.373
27117;1121;46567;114.536
27117;1121;46567;9.136
27117;1121;46567;24.637
27117;1121;46567;224.415
27117;1121;46567;52.294
27117;1121;46567;148.657
27117;1121;46567;173.215
27117;1121;46567;81.780
27117;1121;46567;13.503
27117;1121;46567;379.032
27117;1121;46567;82.288
27117;1121;46567;101.364
27117;1121;46567;409.088
27117;1121;46567;405.036
27117;1121;46567;42.387
27117;1121;46567;177.036
27117;1121;46567;3.707
27117;1121;46567;15.734
27117;1121;46567;332.360
27117;1121;46567;9.902
27117;1121;46567;86.329
27117;1121;46567;160.753
27117;1121;46567;105.692
